seed,rich,fresh,omega,adaptive,window,step,k,train_pre,eval_pre,score,requests,denied,repeated_cross_window,coefficient_l1_previous_period,rhs,basis,coefficient_updates_before
41,0,1,0.0,0,0,840,9,1.8885421537811423e-7,3.541328832123152e-7,2.8396557e-15,0,0,0,5.4696383151062004e-6,860160,35266560,7551
41,0,1,0.0,0,0,960,9,1.849935802509656e-7,3.521680283493745e-7,2.0980587e-15,0,0,0,6.491380090636444e-6,983040,40304640,8631
41,0,1,0.0,0,0,1080,9,1.9122753691242038e-7,3.453788139160669e-7,2.8790961e-15,0,0,0,7.4277480567996185e-6,1105920,45342720,9711
41,0,1,0.0,0,0,1200,9,1.933027254658879e-7,3.5574571883075697e-7,2.9003702e-15,0,0,0,1.1463277847698593e-5,1228800,50380800,10791
41,0,1,0.0,0,1,1320,9,2.187319671823036e-7,3.4073680869576703e-7,1.1692102e-15,0,0,0,1.4336563606259095e-5,1351680,55418880,11871
41,0,1,0.0,0,1,1440,9,2.291886272321943e-7,3.4447858293030276e-7,1.7683387e-15,0,0,0,1.7263950027126412e-5,1474560,60456960,12951
41,0,1,0.0,0,1,1560,9,2.3494446366233448e-7,3.3830476799927874e-7,1.9839549e-15,0,0,0,2.287316444098131e-5,1597440,65495040,14031
41,0,1,0.0,0,1,1680,9,2.516984333337675e-7,3.7565909382139713e-7,3.0495765e-15,0,0,0,2.7581319942799297e-5,1720320,70533120,15111
41,0,1,0.0,0,1,1800,9,2.332103137059441e-7,3.460461841238522e-7,2.1541636e-15,0,0,0,3.858917449335239e-5,1843200,75571200,16191
41,0,1,0.0,0,1,1920,9,2.3234585120547825e-7,3.4092003885140876e-7,2.3158982e-15,0,0,0,2.8153203162909618e-5,1966080,80609280,17271
41,0,1,0.0,0,1,2040,9,2.3695891937299447e-7,3.570696095124078e-7,2.9790058e-15,0,0,0,4.993640965141131e-5,2088960,85647360,18351
41,0,1,0.0,0,1,2160,9,2.5445396247132474e-7,3.5993900605498686e-7,5.7222984e-15,0,0,0,5.5065259458780824e-5,2211840,90685440,19431
41,0,1,0.0,0,1,2280,9,2.700257342222351e-7,3.8701355837074946e-7,7.0829276e-15,0,0,0,1.0450673751327688e-4,2334720,95723520,20511
41,0,1,0.0,0,1,2400,9,6.944061202945283e-5,9.656544279834036e-5,1.1219872e-9,0,0,0,2.0568093856677683e-3,2457600,100761600,21591
41,0,1,0.0,0,2,2520,9,1.0940074360208607e-5,1.4139869206198553e-5,3.555171e-11,0,0,0,2.9458496770132925e-1,2580480,105799680,22671
41,0,1,0.0,0,2,2640,9,1.3567934819664293e-7,3.5329424499060725e-7,1.7782953e-15,0,0,0,6.012377556116918e-4,2703360,110837760,23751
41,0,1,0.0,0,2,2760,9,1.4737278554478647e-7,3.667992412066977e-7,3.113782e-15,0,0,0,1.9324281459072445e-5,2826240,115875840,24831
41,0,1,0.0,0,2,2880,9,1.2971822430551164e-7,3.658142129330172e-7,1.757262e-15,0,0,0,2.3310080834441915e-5,2949120,120913920,25911
41,0,1,0.0,0,2,3000,9,1.2958442517314916e-7,3.621731366522237e-7,1.3468681e-15,0,0,0,2.984994821715603e-5,3072000,125952000,26991
41,0,1,0.0,0,2,3120,9,1.5368797886920175e-7,3.661412708552365e-7,2.6897241e-15,0,0,0,4.049193958790935e-5,3194880,130990080,28071
41,0,1,0.0,0,2,3240,9,4.219785484619654e-7,5.944260722535342e-7,3.2930632e-14,0,0,0,8.073667591434325e-5,3317760,136028160,29151
41,0,1,0.0,0,2,3360,9,4.2659770055508196e-5,5.576550333245076e-5,3.3619033e-10,0,0,0,1.1860691848783467e-3,3440640,141066240,30231
41,0,1,0.0,0,2,3480,9,2.586596509343378e-7,4.57786493559832e-7,8.897933e-15,0,0,0,6.910344758600206e-2,3563520,146104320,31311
41,0,1,0.0,0,2,3600,9,9.503876325683497e-6,1.2235741504842778e-5,1.6750728e-11,0,0,0,6.59686685874572e-4,3686400,151142400,32391
41,0,1,0.0,1,0,120,9,1.4182060324118013e-3,5.292768857988737e-3,1.34341e-7,0,0,0,3.9014794401254704e-1,122880,5038080,1071
41,0,1,0.0,1,0,240,9,1.1784342050545011e-4,4.360617825023211e-4,9.629816e-10,0,0,0,6.593488297312433e-2,245760,10076160,2151
41,0,1,0.0,1,0,360,9,2.6982329321848885e-6,9.928122649541928e-6,4.8754767e-13,0,0,0,5.862599842771488e-3,368640,15114240,3231
41,0,1,0.0,1,0,480,9,1.8754533638271506e-7,3.554139756307835e-7,2.8225022e-15,0,0,0,1.359996001042696e-4,491520,20152320,4311
41,0,1,0.0,1,0,600,9,1.831464253855028e-7,3.517096268585126e-7,2.2788422e-15,0,0,0,3.932510465019107e-6,614400,25190400,5391
41,0,1,0.0,1,0,720,9,1.8868880364491157e-7,3.4625666537795495e-7,2.8792e-15,0,0,0,4.1913533794322305e-6,737280,30228480,6471
41,0,1,0.0,1,0,840,9,1.8885421537811423e-7,3.541328832123152e-7,2.8396557e-15,0,0,0,5.4696383151062004e-6,860160,35266560,7551
41,0,1,0.0,1,0,960,9,1.849935802509656e-7,3.521680283493745e-7,2.0980587e-15,0,0,0,6.491380090636444e-6,983040,40304640,8631
41,0,1,0.0,1,0,1080,9,1.9122753691242038e-7,3.453788139160669e-7,2.8790961e-15,0,0,0,7.4277480567996185e-6,1105920,45342720,9711
41,0,1,0.0,1,0,1200,9,1.933027254658879e-7,3.5574571883075697e-7,2.9003702e-15,0,0,0,1.1463277847698593e-5,1228800,50380800,10791
41,0,1,0.0,1,1,1320,9,2.187319671823036e-7,3.4073680869576703e-7,1.1692102e-15,0,0,0,1.4336563606259095e-5,1351680,55418880,11871
41,0,1,0.0,1,1,1440,9,2.291886272321943e-7,3.4447858293030276e-7,1.7683387e-15,0,0,0,1.7263950027126412e-5,1474560,60456960,12951
41,0,1,0.0,1,1,1560,9,2.3494446366233448e-7,3.3830476799927874e-7,1.9839549e-15,0,0,0,2.287316444098131e-5,1597440,65495040,14031
41,0,1,0.0,1,1,1680,9,2.516984333337675e-7,3.7565909382139713e-7,3.0495765e-15,0,0,0,2.7581319942799297e-5,1720320,70533120,15111
41,0,1,0.0,1,1,1800,9,2.332103137059441e-7,3.460461841238522e-7,2.1541636e-15,0,0,0,3.858917449335239e-5,1843200,75571200,16191
41,0,1,0.0,1,1,1920,9,2.3234585120547825e-7,3.4092003885140876e-7,2.3158982e-15,0,0,0,2.8153203162909618e-5,1966080,80609280,17271
41,0,1,0.0,1,1,2040,9,2.3695891937299447e-7,3.570696095124078e-7,2.9790058e-15,0,0,0,4.993640965141131e-5,2088960,85647360,18351
41,0,1,0.0,1,1,2160,9,2.5445396247132474e-7,3.5993900605498686e-7,5.7222984e-15,0,0,0,5.5065259458780824e-5,2211840,90685440,19431
41,0,1,0.0,1,1,2280,9,2.700257342222351e-7,3.8701355837074946e-7,7.0829276e-15,0,0,0,1.0450673751327688e-4,2334720,95723520,20511
41,0,1,0.0,1,1,2400,9,6.944061202945283e-5,9.656544279834036e-5,1.1219872e-9,0,0,0,2.0568093856677683e-3,2457600,100761600,21591
41,0,1,0.0,1,2,2520,12,1.639075370050118e-4,2.1167509543937646e-4,8.746451e-9,3,0,0,4.7779783640464757e-1,2580480,105799680,22791
41,0,1,0.0,1,2,2640,15,3.794771563687751e-4,5.050663001863641e-4,2.1133703e-8,6,0,0,4.0016383023507274e-1,2703360,110837760,24351
41,0,1,0.0,1,2,2760,18,1.954825862200466e-4,2.786579862387751e-4,5.081063e-9,9,0,0,3.294882361381042e-1,2826240,115875840,26271
41,0,1,0.0,1,2,2880,18,8.052176417289423e-6,3.3866178609123027e-5,3.8025442e-12,9,0,0,1.092098945898412e-1,2949120,120913920,28431
41,0,1,0.0,1,2,3000,18,2.5343256955076283e-6,1.1383105017193984e-5,1.8157403e-13,9,0,0,7.580208349006988e-4,3072000,125952000,30591
41,0,1,0.0,1,2,3120,18,8.650136907783207e-7,3.8339413813076855e-6,1.8873354e-14,9,0,0,2.8877008049110753e-4,3194880,130990080,32751
41,0,1,0.0,1,2,3240,20,5.251953748375003e-4,8.181270866088003e-4,1.8975491e-8,11,0,0,5.052745264880836e-1,3317760,136028160,34951
41,0,1,0.0,1,2,3360,23,4.0213263363390753e-4,4.6431341695850093e-4,1.7098175e-8,14,0,0,4.531670791957154e-1,3440640,141066240,37471
41,0,1,0.0,1,2,3480,23,7.43113108146022e-6,6.855689780045957e-5,1.3181859e-12,14,0,0,1.5711260024188078e-1,3563520,146104320,40231
41,0,1,0.0,1,2,3600,23,4.66430892361223e-6,7.509171937341288e-5,9.503647e-13,14,0,0,6.148485701162054e-4,3686400,151142400,42991
41,0,1,0.3,0,0,120,9,2.0284187030367693e-2,6.440677806451346e-2,1.6930793e-5,0,0,0,3.1958535810889543e-1,122880,5038080,1071
41,0,1,0.3,0,0,240,9,2.0283381690938945e-2,6.457970036827215e-2,1.6603046e-5,0,0,0,7.852891660185435e-3,245760,10076160,2151
41,0,1,0.3,0,0,360,9,2.0283384773122123e-2,6.46038276986141e-2,1.656028e-5,0,0,0,1.024362719270755e-3,368640,15114240,3231
41,0,1,0.3,0,0,480,9,2.0283380386480136e-2,6.460501560636074e-2,1.6558424e-5,0,0,0,4.8533560524929766e-5,491520,20152320,4311
41,0,1,0.3,0,0,600,9,2.0283386806921377e-2,6.460502999731264e-2,1.65584e-5,0,0,0,5.551393904083086e-6,614400,25190400,5391
41,0,1,0.3,0,0,720,9,2.028338758950885e-2,6.460502231397157e-2,1.655836e-5,0,0,0,6.69312927774942e-6,737280,30228480,6471
41,0,1,0.3,0,0,840,9,2.0283387394737756e-2,6.460503120965042e-2,1.6558282e-5,0,0,0,8.846164726003525e-6,860160,35266560,7551
41,0,1,0.3,0,0,960,9,2.0283382111395912e-2,6.460502148059931e-2,1.6558304e-5,0,0,0,1.29413152613507e-5,983040,40304640,8631
41,0,1,0.3,0,0,1080,9,2.0283384710679763e-2,6.460504509899605e-2,1.6558277e-5,0,0,0,1.6949540929116214e-5,1105920,45342720,9711
41,0,1,0.3,0,0,1200,9,2.0283389879382743e-2,6.46048956905562e-2,1.6558566e-5,0,0,0,4.8607935359414045e-5,1228800,50380800,10791
41,0,1,0.3,0,1,1320,9,2.3952842926608944e-2,7.861310135198404e-2,3.4444885e-5,0,0,0,9.923352698336623e-1,1351680,55418880,11871
41,0,1,0.3,0,1,1440,9,2.3952168652641097e-2,7.905333182505803e-2,3.42293e-5,0,0,0,7.3890330167681005e-3,1474560,60456960,12951
41,0,1,0.3,0,1,1560,9,2.3952158053309597e-2,7.905263002726713e-2,3.4229568e-5,0,0,0,1.3275329493892332e-5,1597440,65495040,14031
41,0,1,0.3,0,1,1680,9,2.3952157438649088e-2,7.905264414774799e-2,3.4229648e-5,0,0,0,3.7849402748234458e-6,1720320,70533120,15111
41,0,1,0.3,0,1,1800,9,2.3952165577559848e-2,7.905262893563726e-2,3.422959e-5,0,0,0,5.349371681917861e-6,1843200,75571200,16191
41,0,1,0.3,0,1,1920,9,2.3952156717787564e-2,7.905262988383516e-2,3.4229575e-5,0,0,0,7.646574555218453e-6,1966080,80609280,17271
41,0,1,0.3,0,1,2040,9,2.39521625796074e-2,7.905264472129617e-2,3.4229604e-5,0,0,0,8.283393219565838e-6,2088960,85647360,18351
41,0,1,0.3,0,1,2160,9,2.3952157758438678e-2,7.905262818761527e-2,3.4229626e-5,0,0,0,1.0674871930336323e-5,2211840,90685440,19431
41,0,1,0.3,0,1,2280,9,2.3952158450821694e-2,7.905264618843051e-2,3.4229623e-5,0,0,0,8.9856779603055e-6,2334720,95723520,20511
41,0,1,0.3,0,1,2400,9,2.3952166911894786e-2,7.905264028162932e-2,3.422971e-5,0,0,0,9.217587800563814e-6,2457600,100761600,21591
41,0,1,0.3,0,2,2520,9,2.609631788959553e-2,4.728514726800689e-2,3.166048e-5,0,0,0,1.3208433539584954e0,2580480,105799680,22671
41,0,1,0.3,0,2,2640,9,2.6096117389618208e-2,4.724585042018174e-2,3.1661515e-5,0,0,0,3.2912368378967827e-3,2703360,110837760,23751
41,0,1,0.3,0,2,2760,9,2.6096109706445433e-2,4.7245826634382926e-2,3.1662257e-5,0,0,0,5.1621578178002395e-6,2826240,115875840,24831
41,0,1,0.3,0,2,2880,9,2.6096118406989048e-2,4.7245829322769536e-2,3.166227e-5,0,0,0,1.1704340562513949e-6,2949120,120913920,25911
41,0,1,0.3,0,2,3000,9,2.609610871099273e-2,4.7245828299462965e-2,3.1662188e-5,0,0,0,1.170664235279617e-6,3072000,125952000,26991
41,0,1,0.3,0,2,3120,9,2.609610947133236e-2,4.724582907668432e-2,3.1662184e-5,0,0,0,1.512527522711462e-6,3194880,130990080,28071
41,0,1,0.3,0,2,3240,9,2.6096115744099417e-2,4.7245830223144526e-2,3.1662235e-5,0,0,0,1.7329280964910608e-6,3317760,136028160,29151
41,0,1,0.3,0,2,3360,9,2.609611077881696e-2,4.724582693548861e-2,3.1662214e-5,0,0,0,1.6245936518867465e-6,3440640,141066240,30231
41,0,1,0.3,0,2,3480,9,2.609611242991779e-2,4.724582537476615e-2,3.1662206e-5,0,0,0,1.657358653559286e-6,3563520,146104320,31311
41,0,1,0.3,0,2,3600,9,2.6096113652995714e-2,4.7245829879440766e-2,3.1662214e-5,0,0,0,2.0522753275198976e-6,3686400,151142400,32391
41,0,1,0.3,1,0,120,9,2.0284187030367693e-2,6.440677806451346e-2,1.6930793e-5,0,0,0,3.1958535810889543e-1,122880,5038080,1071
41,0,1,0.3,1,0,240,9,2.0283381690938945e-2,6.457970036827215e-2,1.6603046e-5,0,0,0,7.852891660185435e-3,245760,10076160,2151
41,0,1,0.3,1,0,360,9,2.0283384773122123e-2,6.46038276986141e-2,1.656028e-5,0,0,0,1.024362719270755e-3,368640,15114240,3231
41,0,1,0.3,1,0,480,11,1.7935230703588566e-2,6.57386165275844e-2,1.8136972e-5,2,0,0,2.802464512328995e-1,491520,20152320,4351
41,0,1,0.3,1,0,600,14,1.3319338935609586e-2,8.963097989754817e-2,2.1131978e-6,5,0,0,6.761898143960963e-1,614400,25190400,5791
41,0,1,0.3,1,0,720,17,1.1277189488827999e-2,1.3571510734429157e-1,3.990964e-7,8,0,0,6.286805133295665e-1,737280,30228480,7591
41,0,1,0.3,1,0,840,20,1.0207733986301221e-2,1.411611862315162e-1,1.353985e-7,11,0,0,6.190961724208126e-1,860160,35266560,9751
41,0,1,0.3,1,0,960,23,8.902730919666276e-3,1.8678816669851453e-1,2.419899e-7,14,0,0,7.272197625488914e-1,983040,40304640,12271
41,0,1,0.3,1,0,1080,25,7.867633644137919e-3,2.02173340562586e-1,1.861017e-7,17,1,0,1.0538024829390231e0,1105920,45342720,15151
41,0,1,0.3,1,0,1200,25,7.22530296804833e-3,2.0862927456331432e-1,2.7245608e-8,20,4,0,2.948301343675004e-1,1228800,50380800,18151
41,0,1,0.3,1,1,1320,25,1.565601362298756e-2,1.5457979133635757e-1,8.0306063e-7,23,7,0,3.1357740530695963e0,1351680,55418880,21151
41,0,1,0.3,1,1,1440,25,1.264096216872001e-2,1.5084284925022012e-1,2.7143733e-7,26,10,0,3.016650523185178e-1,1474560,60456960,24151
41,0,1,0.3,1,1,1560,25,1.1777897335059951e-2,1.5150652408900392e-1,1.3729249e-7,29,13,0,1.6745715372062175e-1,1597440,65495040,27151
41,0,1,0.3,1,1,1680,25,1.1418349493470238e-2,1.5325904191829354e-1,9.164168e-8,32,16,0,1.1822969932741234e-1,1720320,70533120,30151
41,0,1,0.3,1,1,1800,25,1.1177649210907907e-2,1.5582598369448228e-1,6.3548455e-8,35,19,0,1.0031375992167746e-1,1843200,75571200,33151
41,0,1,0.3,1,1,1920,25,1.1005647475078264e-2,1.562728969665967e-1,4.4731863e-8,38,22,0,8.69868577868127e-2,1966080,80609280,36151
41,0,1,0.3,1,1,2040,25,1.0880790744408248e-2,1.564241283953645e-1,4.283128e-8,41,25,0,7.645193077122414e-2,2088960,85647360,39151
41,0,1,0.3,1,1,2160,25,1.0787787790087384e-2,1.562881239849429e-1,4.6786383e-8,44,28,0,6.876383931076191e-2,2211840,90685440,42151
41,0,1,0.3,1,1,2280,25,1.0715847278352657e-2,1.5594714806810017e-1,4.9983527e-8,47,31,0,6.2425502412438494e-2,2334720,95723520,45151
41,0,1,0.3,1,1,2400,25,1.0657857325841352e-2,1.555715749707093e-1,5.2437162e-8,50,34,0,5.7415460972320975e-2,2457600,100761600,48151
41,0,1,0.3,1,2,2520,25,1.670504689364715e-2,7.173427313548274e-2,1.2275157e-6,53,37,2,3.4295617481499114e0,2580480,105799680,51151
41,0,1,0.3,1,2,2640,25,1.5405928391299487e-2,7.391211565874117e-2,8.8975224e-7,56,40,5,2.598890842247368e-1,2703360,110837760,54151
41,0,1,0.3,1,2,2760,25,1.4886384711057282e-2,7.322566197097914e-2,8.626692e-7,59,43,8,1.6801765747360609e-1,2826240,115875840,57151
41,0,1,0.3,1,2,2880,25,1.4374861588592948e-2,7.259534583699781e-2,8.3831225e-7,62,46,11,1.835425598140361e-1,2949120,120913920,60151
41,0,1,0.3,1,2,3000,25,1.383163552758971e-2,7.155587205935675e-2,8.234094e-7,65,49,14,1.8583352956091836e-1,3072000,125952000,63151
41,0,1,0.3,1,2,3120,25,1.2670914278222756e-2,6.750763093195927e-2,8.5753265e-7,68,52,17,2.3711953098543637e-1,3194880,130990080,66151
41,0,1,0.3,1,2,3240,25,9.743107359602723e-3,6.598799531623632e-2,5.185373e-7,71,55,19,6.099755858458025e-1,3317760,136028160,69151
41,0,1,0.3,1,2,3360,25,9.23116892170397e-3,6.65829856526824e-2,3.4900114e-7,74,58,22,1.528596989691149e-1,3440640,141066240,72151
41,0,1,0.3,1,2,3480,25,9.02406772510453e-3,6.612535613830983e-2,3.1962588e-7,77,61,23,9.324480423349979e-2,3563520,146104320,75151
41,0,1,0.3,1,2,3600,25,8.931513134024887e-3,6.569187389121521e-2,3.1855268e-7,80,64,23,6.003675442050958e-2,3686400,151142400,78151
41,1,0,0.0,0,0,120,9,2.210622976772857e-2,6.0711215596666326e-2,7.315476e-5,0,0,0,6.790828103078184e-1,122880,5038080,1071
41,1,0,0.0,0,0,240,9,2.0973138014581283e-2,7.009573505085018e-2,5.1978444e-5,0,0,0,2.515931365596771e-1,245760,10076160,2151
41,1,0,0.0,0,0,360,9,2.0933069809688568e-2,7.206033075434347e-2,4.8500566e-5,0,0,0,5.174982658991212e-2,368640,15114240,3231
41,1,0,0.0,0,0,480,9,2.0932726952527583e-2,7.225046162112185e-2,4.817764e-5,0,0,0,5.012265508753444e-3,491520,20152320,4311
41,1,0,0.0,0,0,600,9,2.0932708004069548e-2,7.22589930630871e-2,4.816315e-5,0,0,0,2.2444165048413067e-4,614400,25190400,5391
41,1,0,0.0,0,0,720,9,2.0932704457246237e-2,7.225911044696118e-2,4.816297e-5,0,0,0,7.505355158810879e-6,737280,30228480,6471
41,1,0,0.0,0,0,840,9,2.0932710223888786e-2,7.225913323724725e-2,4.8163027e-5,0,0,0,6.264430077247869e-6,860160,35266560,7551
41,1,0,0.0,0,0,960,9,2.0932710193339067e-2,7.225913808232529e-2,4.8162914e-5,0,0,0,9.742386128493684e-6,983040,40304640,8631
41,1,0,0.0,0,0,1080,9,2.0932720379631987e-2,7.225913421969914e-2,4.816305e-5,0,0,0,9.670549976369385e-6,1105920,45342720,9711
41,1,0,0.0,0,0,1200,9,2.0932710604741975e-2,7.225912241625235e-2,4.8162838e-5,0,0,0,1.3060427942083314e-5,1228800,50380800,10791
41,1,0,0.0,0,1,1320,9,2.0932714942801862e-2,7.225916230164937e-2,4.816264e-5,0,0,0,1.3379720093466621e-5,1351680,55418880,11871
41,1,0,0.0,0,1,1440,9,2.093270103440333e-2,7.225922540973466e-2,4.8162536e-5,0,0,0,2.121589905146326e-5,1474560,60456960,12951
41,1,0,0.0,0,1,1560,9,2.0932719760491263e-2,7.225913165703575e-2,4.816292e-5,0,0,0,2.7878923693834372e-5,1597440,65495040,14031
41,1,0,0.0,0,1,1680,9,2.093271247281488e-2,7.225911027185612e-2,4.8162994e-5,0,0,0,2.881757427328213e-5,1720320,70533120,15111
41,1,0,0.0,0,1,1800,9,2.0932715478206815e-2,7.225930457444445e-2,4.816214e-5,0,0,0,8.296468907025706e-5,1843200,75571200,16191
41,1,0,0.0,0,1,1920,9,2.093300319930846e-2,7.228823897052292e-2,4.8020353e-5,0,0,0,6.2362255554158086e-2,1966080,80609280,17271
41,1,0,0.0,0,1,2040,9,2.093271697887658e-2,7.22593013567601e-2,4.8162332e-5,0,0,0,5.424871873080328e-3,2088960,85647360,18351
41,1,0,0.0,0,1,2160,9,2.0932715047392206e-2,7.225839601379577e-2,4.81681e-5,0,0,0,7.958814569712303e-2,2211840,90685440,19431
41,1,0,0.0,0,1,2280,9,2.0932821313624443e-2,7.227679551230475e-2,4.8072463e-5,0,0,0,2.6416306683160196e-3,2334720,95723520,20511
41,1,0,0.0,0,1,2400,9,2.093270259165478e-2,7.225799994913112e-2,4.8169146e-5,0,0,0,1.0789259504358739e-1,2457600,100761600,21591
41,1,0,0.0,0,2,2520,9,2.0932710264494458e-2,7.225922300150621e-2,4.8162616e-5,0,0,0,3.9250773347387913e-4,2580480,105799680,22671
41,1,0,0.0,0,2,2640,9,2.09327150055985e-2,7.225429788797613e-2,4.8192367e-5,0,0,0,1.2104362710802619e-1,2703360,110837760,23751
41,1,0,0.0,0,2,2760,9,2.0932712890306474e-2,7.225927122824428e-2,4.8162274e-5,0,0,0,1.4787790421736322e-3,2826240,115875840,24831
41,1,0,0.0,0,2,2880,9,2.0932863409686538e-2,7.224557845819178e-2,4.8243528e-5,0,0,0,1.1339991174527822e-1,2949120,120913920,25911
41,1,0,0.0,0,2,3000,9,2.0932723003851607e-2,7.225914504507139e-2,4.816284e-5,0,0,0,8.594316855979806e-3,3072000,125952000,26991
41,1,0,0.0,0,2,3120,9,2.0937983611145763e-2,7.216718144293241e-2,4.8615326e-5,0,0,0,9.988984678636892e-2,3194880,130990080,28071
41,1,0,0.0,0,2,3240,9,2.0932710688414267e-2,7.225896632821674e-2,4.816326e-5,0,0,0,5.2832211936785e-2,3317760,136028160,29151
41,1,0,0.0,0,2,3360,9,2.0932721833458522e-2,7.225913400894975e-2,4.816282e-5,0,0,0,1.2200659038152147e-4,3440640,141066240,30231
41,1,0,0.0,0,2,3480,9,2.0945433216003832e-2,7.238804059228247e-2,4.7465717e-5,0,0,0,9.996247425362852e-3,3563520,146104320,31311
41,1,0,0.0,0,2,3600,9,2.0932696303649093e-2,7.225832460680197e-2,4.8166723e-5,0,0,0,1.4731831486405866e-1,3686400,151142400,32391
41,1,0,0.0,1,0,120,9,2.210622976772857e-2,6.0711215596666326e-2,7.315476e-5,0,0,0,6.790828103078184e-1,122880,5038080,1071
41,1,0,0.0,1,0,240,9,2.0973138014581283e-2,7.009573505085018e-2,5.1978444e-5,0,0,0,2.515931365596771e-1,245760,10076160,2151
41,1,0,0.0,1,0,360,9,2.0933069809688568e-2,7.206033075434347e-2,4.8500566e-5,0,0,0,5.174982658991212e-2,368640,15114240,3231
41,1,0,0.0,1,0,480,11,8.662898937774994e-3,3.9992206374386906e-2,9.4417355e-6,2,0,0,3.5524325359119757e-1,491520,20152320,4351
41,1,0,0.0,1,0,600,14,2.043804022029022e-3,1.840603904789014e-2,1.3408399e-7,5,0,0,3.7109901468083706e-1,614400,25190400,5791
41,1,0,0.0,1,0,720,17,1.0065692894180012e-3,1.5218254309576388e-2,2.3842915e-8,8,0,0,2.3393477617864455e-1,737280,30228480,7591
41,1,0,0.0,1,0,840,19,6.804195082766495e-4,3.719573167806466e-2,3.3479703e-9,10,0,0,2.3563444444271298e-1,860160,35266560,9751
41,1,0,0.0,1,0,960,19,6.004792860740878e-4,3.975738356845112e-2,1.6254887e-9,10,0,0,3.087446582199016e-2,983040,40304640,12031
41,1,0,0.0,1,0,1080,19,5.452132383767782e-4,3.595609417043112e-2,1.3111784e-9,10,0,0,2.062390151528204e-2,1105920,45342720,14311
41,1,0,0.0,1,0,1200,19,4.903014332858508e-4,3.196618347520081e-2,1.0644166e-9,10,0,0,2.083865992226208e-2,1228800,50380800,16591
41,1,0,0.0,1,1,1320,21,6.779112557714741e-4,2.759943754597071e-2,4.89989e-8,12,0,0,4.905149325942806e-1,1351680,55418880,18911
41,1,0,0.0,1,1,1440,24,4.303502775238453e-4,3.3350791781314844e-2,2.3661947e-8,15,0,0,4.832451899333279e-1,1474560,60456960,21551
41,1,0,0.0,1,1,1560,25,2.7355862093658007e-4,3.3788951507076025e-2,1.2118545e-9,17,1,0,4.5809164597672947e-1,1597440,65495040,24511
41,1,0,0.0,1,1,1680,25,2.2005147472212044e-4,3.099518654098638e-2,2.8801517e-10,17,1,0,1.5095030459564285e-2,1720320,70533120,27511
41,1,0,0.0,1,1,1800,25,1.9729456782930003e-4,2.870522047161493e-2,2.9010475e-10,17,1,0,9.016879579235582e-3,1843200,75571200,30511
41,1,0,0.0,1,1,1920,25,1.834874097734645e-4,2.6632316600651993e-2,3.2137842e-10,17,1,0,7.39994281586509e-3,1966080,80609280,33511
41,1,0,0.0,1,1,2040,25,1.7407704986173073e-4,2.4711712672586504e-2,3.550903e-10,17,1,0,6.366428642988822e-3,2088960,85647360,36511
41,1,0,0.0,1,1,2160,25,1.7518836632056614e-4,2.2993049535413455e-2,8.9644964e-10,19,3,0,2.3248191179254607e-1,2211840,90685440,39511
41,1,0,0.0,1,1,2280,25,1.0155257275684508e-3,2.117076663288751e-2,9.334228e-8,20,4,0,2.187876888194573e-2,2334720,95723520,42511
41,1,0,0.0,1,1,2400,25,8.180002962259545e-4,2.006554970773885e-2,1.205246e-7,22,6,0,4.010940590732419e-1,2457600,100761600,45511
41,1,0,0.0,1,2,2520,25,7.20001653678555e-4,1.8624272990942898e-2,9.6075645e-8,23,7,1,5.937762341480157e-2,2580480,105799680,48511
41,1,0,0.0,1,2,2640,25,1.7479215698310162e-4,1.7449040468362712e-2,5.5342814e-10,24,8,1,2.168890415189223e-1,2703360,110837760,51511
41,1,0,0.0,1,2,2760,25,4.104547228306976e-4,1.6203374071457534e-2,2.7235142e-8,27,11,4,3.7130049027851797e-1,2826240,115875840,54511
41,1,0,0.0,1,2,2880,25,6.108315186959356e-4,1.5096670417782116e-2,3.762822e-8,30,14,6,2.2160708268014417e-1,2949120,120913920,57511
41,1,0,0.0,1,2,3000,25,1.9069960698950929e-4,1.4267471864858926e-2,3.379362e-9,31,15,7,3.6944108940596365e-1,3072000,125952000,60511
41,1,0,0.0,1,2,3120,25,9.063932864835896e-4,1.3362314276046712e-2,1.5349332e-7,33,17,8,3.2050356555092563e-1,3194880,130990080,63511
41,1,0,0.0,1,2,3240,25,2.8906274472422427e-4,1.248291486090612e-2,1.2314823e-8,35,19,10,2.6670897066655463e-1,3317760,136028160,66511
41,1,0,0.0,1,2,3360,25,1.2741105746962296e-4,1.1767882870357647e-2,1.655173e-10,36,20,10,2.6244703711085116e-1,3440640,141066240,69511
41,1,0,0.0,1,2,3480,25,1.3222872071042962e-4,1.1223752107637012e-2,5.3766225e-10,38,22,12,3.342378289805259e-1,3563520,146104320,72511
41,1,0,0.0,1,2,3600,25,2.7012336855849637e-3,1.1268328936102105e-2,5.338103e-7,39,23,13,7.832713786252982e-2,3686400,151142400,75511
41,1,0,0.3,0,0,120,9,3.342160736027527e-2,8.811092623744517e-2,1.08700464e-4,0,0,0,6.664344954779153e-1,122880,5038080,1071
41,1,0,0.3,0,0,240,9,3.315015529671845e-2,9.247626843815356e-2,9.068369e-5,0,0,0,1.7327704896160867e-1,245760,10076160,2151
41,1,0,0.3,0,0,360,9,3.314689693680657e-2,9.30492716153288e-2,8.8756125e-5,0,0,0,2.052397834597741e-2,368640,15114240,3231
